OBJECTID,STATE_CODE,STRUCTURE_,RECORD_TYP,ROUTE_PREF,SERVICE_LE,ROUTE_NUMB,DIRECTION_,HIGHWAY_DI,COUNTY_COD,PLACE_CODE,FEATURES_D,CRITICAL_F,FACILITY_C,LOCATION_0,MIN_VERT_C,KILOPOINT_,BASE_HWY_N,LRS_INV_RO,SUBROUTE_N,LAT_016,LONG_017,DETOUR_KIL,TOLL_020,MAINTENANC,OWNER_022,FUNCTIONAL,YEAR_BUILT,TRAFFIC_LA,TRAFFIC__1,ADT_029,YEAR_ADT_0,DESIGN_LOA,APPR_WIDTH,MEDIAN_COD,DEGREES_SK,STRUCTURE1,RAILINGS_0,TRANSITION,APPR_RAIL_,APPR_RAIL1,HISTORY_03,NAVIGATION,NAV_VERT_C,NAV_HORR_C,OPEN_CLOSE,SERVICE_ON,SERVICE_UN,STRUCTUR_1,STRUCTUR_2,APPR_KIND_,APPR_TYPE_,MAIN_UNIT_,APPR_SPANS,HORR_CLR_M,MAX_SPAN_L,STRUCTUR_3,LEFT_CURB_,RIGHT_CURB,ROADWAY_WI,DECK_WIDTH,VERT_CLR_O,VERT_CLR_U,VERT_CLR_1,LAT_UND_RE,LAT_UND_MT,LEFT_LAT_U,SUPERSTRUC,SUBSTRUCTU,CHANNEL_CO,CULVERT_CO,OPR_RATING,OPERATING_,INV_RATING,INVENTORY_,STRUCTURAL,DECK_GEOME,UNDCLRENCE,POSTING_EV,WATERWAY_E,APPR_ROAD_,WORK_PROPO,WORK_DONE_,IMP_LEN_MT,DATE_OF_IN,INSPECT_FR,FRACTURE_0,UNDWATER_L,SPEC_INSPE,FRACTURE_L,UNDWATER_1,SPEC_LAST_,BRIDGE_IMP,ROADWAY_IM,TOTAL_IMP_,YEAR_OF_IM,OTHER_STAT,OTHER_ST_1,OTHR_STATE,STRAHNET_H,PARALLEL_S,TRAFFIC_DI,TEMP_STRUC,HIGHWAY_SY,FEDERAL_LA,YEAR_RECON,DECK_STRUC,SURFACE_TY,MEMBRANE_T,DECK_PROTE,PERCENT_AD,NATIONAL_N,PIER_PROTE,BRIDGE_LEN,SCOUR_CRIT,FUTURE_ADT,YEAR_OF_FU,MIN_NAV_CL,FED_AGENCY,SUBMITTED_,BRIDGE_CON_SHORT,DECK_COND_CODE,LOWEST_RAT,DECK_AREA,STATUS,DATE,LATDD,LONGDD,BRIDGE_CON,DECK_CON
937,12,740111,1,2,1,1,0,2,89,30750,LITTLE BOGGY CREEK,0,US-1 SB (SR-15),1.09 MI. S. OF CR-108,99.99,23.184,1,74030000,0,30404100,81542800,1,3,1,1,2,1997,2,0,6900,2021,5,9.4,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,5,0,12,6.1,30.5,0,0,12,13,99.99,N,0,N,0,0,7,6,6,N,1,78.3,1,47,6,7,N,5,8,8, , ,0,721,24,N,N,N, , , ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,18,0, ,Y,5,11972,2043,0,N,12,F,7,6,396.5,MM,303,30.678053,-81.907847,Fair,Good
938,12,740112,1,2,1,1,0,2,89,0,PIGEON CREEK,0,US-1 SB (SR-15),1.3 MI. S. OF GA. LINE,99.99,34.076,1,74030000,0,30454209,81580184,2,3,1,1,2,1998,2,0,4950,2021,5,9.6,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,6,0,12,6.1,36.5,0,0,12,12.9,99.99,N,0,N,0,0,7,7,7,N,1,78.3,1,47,7,7,N,5,8,8, , ,0,421,24,N,N,N, , , ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,18,0, ,Y,5,8588,2043,0,N,12,G,7,7,470.85,MM,603,30.761664,-81.967136,Good,Good
939,12,740113,1,2,1,301,0,2,89,0,BRANDY BRANCH SOUTH,0,US-301(SR-200) SB,SR-200 & CR-119,99.99,1.312,1,74040000,0,30223491,81563123,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,31,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,4,0,12.2,10.8,42.7,0,0,12.2,13.1,99.99,N,0,N,0,0,7,7,7,N,3,50.9,3,39.2,7,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,559.37,ST,723,30.376364,-81.942008,Good,Good
940,12,740114,1,2,1,301,0,2,89,0,BRANDY BRANCH SOUTH,0,US-301 (SR-200) NB,SR-200 & CR-119,99.99,1.312,1,74040000,0,30223450,81563050,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,31,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,4,0,12.2,10.8,42.7,0,0,12.2,13.1,99.99,N,0,N,0,0,8,8,7,N,3,50.9,3,39.2,8,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,8,8,559.37,ST,723,30.37625,-81.941806,Good,Good
941,12,740115,1,2,1,301,0,2,89,0,BRANDY BRANCH NORTH,0,US-301 (SR-200) SB,SR-200 & CR-119,99.99,1.521,1,74040000,0,30224113,81562890,0,3,1,1,2,2015,3,0,3050,2021,A,9.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,15.8,11.3,33.5,0,0,15.8,16.8,99.99,N,0,N,0,0,7,8,7,N,3,44.2,3,34.1,7,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,562.8,ST,723,30.378092,-81.941361,Good,Good
942,12,740116,1,2,1,301,0,2,89,0,BRANDY BRANCH NORTH,0,US-301 (SR-200) NB,SR-200 & CR-119,99.99,1.521,1,74040000,0,30224090,81562810,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,12.2,11.3,33.5,0,0,12.2,13.1,99.99,N,0,N,0,0,8,8,7,N,3,44.2,3,34.1,8,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,8,8,438.85,ST,723,30.378028,-81.941139,Good,Good
943,12,740117,1,2,1,301,0,2,89,0,BRANCH OF THOMAS CREEK,0,US-301 (SR-200) SB,US-301/ BR. THOMAS CREEK,99.99,13,1,74040000,0,30283460,81541673,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,4,0,12.2,9.3,36.6,0,0,12.2,13.1,99.99,N,0,N,0,0,7,8,7,N,3,49.1,3,37.9,7,7,N,5,8,8, , ,0,821,24,N,Y24,N, ,821, ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,479.46,ST,723,30.476278,-81.904647,Good,Good
944,12,740118,1,2,1,301,0,2,89,0,BRANCH OF THOMAS CREEK,0,US-301 (SR-200) NB,US-301/ BR. THOMAS CREEK,99.99,13,1,74040000,0,30283423,81541611,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,0,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,4,1,12.2,9.3,36.6,0,0,12.2,13.1,99.99,N,0,N,0,0,7,8,7,N,3,49.1,3,37.9,7,7,N,5,8,8, , ,0,821,24,N,Y24,N, ,821, ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,479.46,ST,723,30.476175,-81.904475,Good,Good
945,12,740119,1,2,1,301,0,2,89,0,NORFOLK S RR,0,US-301 (SR-200) SB,5 MI. S. OF CALLAHAN,99.99,17.368,1,74040000,0,30302830,81523940,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,0,0,1,1,1,1,5,N,0,0,A,1,2,5,2,0,0,1,0,12.2,27.8,27.8,0,0,12.2,13.1,99.99,R,7.56,R,8,0,7,7,N,N,3,46.1,3,41.8,7,7,9,5,N,8, , ,0,122,24,N,N,N, , , ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,33,0, ,Y,N,5292,2043,0,N,12,G,8,7,364.18,ST,723,30.507861,-81.877611,Good,Good
946,12,740120,1,2,1,301,0,2,89,0,NORFOLK S RR,0,US-301 (SR-200) NB,5 MI. S OF CALLAHAN,99.99,17.368,1,74040000,0,30302823,81523870,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,2,0,1,1,1,1,5,N,0,0,A,1,2,5,2,0,0,1,0,12.1,27.8,27.8,0,0,12.1,13.1,99.99,R,7.56,R,8,0,7,8,N,N,3,46.1,3,41.8,7,7,9,5,N,6, , ,0,122,24,N,N,N, , , ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,33,0, ,Y,N,5292,2043,0,N,12,G,8,7,364.18,ST,723,30.507842,-81.877417,Good,Good
947,12,740121,1,2,1,301,0,2,89,0,BRANCH OF FUNKS CREEK,0,US-301 (SR-200),3.2 MI. S. OF US-1,99.99,20.099,1,74040000,0,30314160,81514330,19,3,1,1,2,2015,6,0,6100,2021,A,19.1,2,0,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,99.9,10.2,30.5,0,0,31.7,33.9,99.99,N,0,N,0,0,7,7,8,N,3,59.4,3,46.1,7,9,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,33,0, ,Y,8,10584,2043,0,N,12,G,7,7,1033.95,ST,723,30.528222,-81.862028,Good,Good
948,12,740123,1,2,1,301,0,2,89,0,FUNKS CREEK,0,US-301 (SR-200) SB,2 MI. S. OF US-1,99.99,22.557,1,74040000,0,30324690,81505010,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,40,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,12.2,11.8,35.1,0,0,12.2,13.1,99.99,N,0,N,0,0,7,7,8,N,3,44.5,3,34.4,7,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,L,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,459.81,ST,723,30.546361,-81.84725,Good,Good
949,12,740124,1,2,1,301,0,2,89,0,FUNKS CREEK,0,US-301 (SR-200) NB,2 MI. S. OF US-1,99.99,22.557,1,74040000,0,30324604,81504961,0,3,1,1,2,2015,2,0,3050,2021,A,9.9,0,40,0,1,1,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,12.2,11.8,35.1,0,0,12.2,13.1,99.99,N,0,N,0,0,7,7,8,N,3,44.5,3,34.4,7,7,N,5,8,8, , ,0,122,24,N,Y24,N, ,122, ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,33,0, ,Y,8,5292,2043,0,N,12,G,7,7,459.81,ST,723,30.546122,-81.847114,Good,Good
950,12,740125,1,3,1,200,0,2,89,35000,MILLS CREEK,0,SR-200 & A1A,0.9 MI. E. OF US-1,99.99,26.672,1,74040000,0,30342948,81491293,39,3,1,1,14,2011,4,0,8900,2021,A,19,0,0,0,1,1,N,N,5,0,0,0,A,1,5,5,2,0,0,3,0,24.7,29,87.2,1.7,1.7,24.7,29.9,99.99,N,0,N,0,0,7,8,8,N,3,37.6,3,33,7,9,N,5,8,8, , ,0,921,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,11,0,1,Y,5,15442,2043,0,N,12,G,7,7,2607.28,ST,723,30.574856,-81.820258,Good,Good
951,12,740127,1,3,1,200,0,2,89,0,BOGGY CREEK,0,SR-200 & SR-A1A EB,6 MI. E. OF CALLAHAN,99.99,35.138,1,74040000,0,30363014,81442940,1,3,1,1,2,2011,2,0,4450,2021,A,9.6,0,7,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,3,0,12.1,20.5,63.9,0,0,12.1,13.1,99.99,N,0,N,0,0,8,8,7,N,3,44.4,3,34.3,8,7,N,5,8,8, , ,0,1121,24,N,Y24,N, ,1121, ,0,0,0,0, ,0, ,0,R,1, ,1,0,0,1,0,0,0,11,0, ,Y,5,7721,2043,0,N,12,G,8,8,837.09,ST,723,30.608372,-81.7415,Good,Good
952,12,740128,1,2,1,90,0,2,89,0,DEEP CREEK,0,US-90 (SR-10),US-90 / DEEP CREEK,99.99,1.989,1,74010000,0,30180136,82014977,3,3,1,1,6,2001,2,0,4800,2021,6,9.8,0,0,0,1,0,1,1,5,0,0,0,A,1,5,2,1,0,0,4,0,12,12.6,49.9,0,0,12,13,99.99,N,0,N,0,0,7,7,7,N,1,51.2,1,30.7,7,5,N,5,8,8, , ,0,1121,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,1,0,0,0,22,0, ,Y,5,8328,2043,0,N,12,G,7,7,648.7,ST,723,30.300378,-82.030492,Good,Good
953,12,740129,1,2,1,17,0,2,89,0,CREWS CREEK,0,US-17 (SR-5),0.65 MI. N. OF DUVAL CO.,99.99,1.036,1,74020000,0,30350198,81360771,6,3,1,1,2,2001,2,0,17800,2021,6,10.5,0,0,0,1,0,1,1,5,0,0,0,A,1,5,1,1,0,0,7,0,13.2,10.6,72.6,0,0,13.2,14.2,99.99,N,0,N,0,0,7,6,7,N,1,70.5,1,42.3,6,5,N,5,8,8, , ,0,622,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,7,0, ,Y,5,30883,2042,0,N,12,F,7,6,1030.92,ST,723,30.583883,-81.602142,Fair,Good
954,12,740130,1,2,1,17,0,2,89,0,NASSAU CREEK,0,US-17 (SR-5),1.25 MI. N. OF DUVAL CO.,99.99,2.008,1,74020000,0,30353214,81355839,6,3,1,1,2,2001,2,0,17800,2021,6,9.8,0,0,0,1,0,1,1,5,0,0,0,A,1,5,1,1,0,0,5,0,13.2,10.7,52.5,0,0,13.2,14.2,99.99,N,0,N,0,0,7,6,7,N,1,67.6,1,40.6,6,5,N,5,8,8, , ,0,522,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,8,0, ,Y,5,30883,2043,0,N,12,F,7,6,745.5,ST,723,30.592261,-81.599553,Fair,Good
955,12,740131,1,2,1,17,0,2,89,0,BRANCH OF LOFTON CREEK,0,US-17 (SR-5),1.7 MI. N. OF SR-A1A,99.99,9.176,1,74020000,0,30385590,81371700,5,3,1,1,2,2001,2,0,12500,2021,6,10.8,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,4,0,16.4,3.1,13,0,0,0,0,99.99,N,0,N,0,0,N,N,6,7,1,99.9,1,53.9,7,N,N,5,8,8, , ,0,622,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,N,0,0,0,6,0, ,Y,8,21688,2043,0,N,12,G,N,7,140.4,ST,723,30.648861,-81.621389,Good,N/A
956,12,740132,1,2,1,17,0,2,89,0,LOFTON CREEK,0,US-17 (SR-5),2.9 MI. N. OF SR-A1A,99.99,11.215,1,74020000,0,30394691,81380604,5,3,1,1,2,2001,2,0,12500,2021,6,9.8,0,20,0,1,0,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,13.2,13.2,39.3,0,0,13.2,14.2,99.99,N,0,N,0,0,7,6,7,N,1,73.4,1,44,6,5,N,5,8,8, , ,0,522,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,1,0,0,0,6,0, ,Y,5,21688,2043,0,N,12,F,7,6,558.06,ST,723,30.663031,-81.635011,Fair,Good
957,12,740133,1,2,1,17,0,2,89,0,MCQUEEN SWAMP,0,US-17 (SR-5),4.9 MI. N. OF YULEE,99.99,14.666,1,74020000,0,30412074,81391704,5,3,1,1,2,2002,2,0,4000,2021,6,9.8,0,30,0,1,0,1,1,5,0,0,0,A,1,5,1,1,0,0,3,0,13.2,12.6,37.6,0,0,13.2,14.1,99.99,N,0,N,0,0,7,7,7,N,1,71.2,1,42.7,7,6,N,5,8,8, , ,0,622,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,6,0, ,Y,5,6940,2043,0,N,12,G,7,7,530.16,ST,723,30.689094,-81.654733,Good,Good
958,12,740134,1,3,1,00A1A,0,2,89,0,PLUMMER CREEK,0,SR-A1A & SR-200,1 MI. W OF I-95,99.99,42.401,1,74040000,0,30365100,81400700,23,3,1,1,2,2007,4,0,17500,2021,5,18.9,1,26,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,4,0,16.5,3.2,14.2,0,0,0,0,99.99,N,0,N,0,0,N,N,7,7,1,69.7,1,41.8,7,N,N,5,8,8, , ,0,922,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,N,N,N,N,11,0, ,Y,8,30362,2043,0,N,12,G,N,7,268.38,ST,723,30.614167,-81.668611,Good,N/A
959,12,740135,1,3,1,200,0,2,89,0,Boggy Creek,0,SR-200 & SR-A1A WB,6 MI E OF CALLAHAN,99.99,35.138,1,74040000, ,30363100,81443000,1,3,1,1,2,2012,2,0,4450,2021,A,9.9,0,7,0,1,1,1,1,5,0,0,0,A,1,5,5,2,0,0,3,0,12.1,20.5,63.9,0,0,12.1,13.1,99.99,N,0,N,0,0,8,8,7,N,3,44.4,3,34.3,8,7,N,5,8,8, , ,0,1121,24,N,Y24,N, ,1121, ,0,0,0,0, , , ,0,L,1, ,1,0,0,1,0,0,0,11,0, ,Y,5,7721,2043,0,N,12,G,8,8,837.09,ST,723,30.608611,-81.741667,Good,Good
960,12,740136,1,2,1,301,0,2,89,0,FUNKS CREEK BRANCH SOUTH,0,US-301 (SR-200),9.8 MI. N. OF US-90,99.99,8.43,1,74040000,0,30261610,81551380,19,3,1,1,2,2015,4,0,6100,2021,A,18.9,2,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,14.8,2.4,7.9,0,0,0,0,99.99,N,0,N,0,0,N,N,7,7,3,99.9,3,75.1,7,N,N,5,8,8, , ,0,223,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,N,N,N,N,30,0, ,Y,8,10584,2042,0,N,12,G,N,7,149.31,ST,723,30.437806,-81.9205,Good,N/A
961,12,740137,1,2,1,301,0,2,89,0,FUNKS CREEK BRANCH NORTH,0,US-301 (SR-200),13.8 MI. N. OF US-90,99.99,15.273,1,74040000,0,30292050,81533390,19,3,1,1,2,2015,4,0,6100,2021,A,18.9,0,0,0,N,N,N,N,5,0,0,0,A,1,5,1,19,0,0,3,0,14.8,2.1,7,0,0,0,0,99.99,N,0,N,0,0,N,N,7,7,3,80.6,3,62.4,7,N,N,5,8,8, , ,0,223,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,N,N,N,N,33,0, ,Y,8,10584,2043,0,N,12,G,N,7,132.3,ST,723,30.489028,-81.89275,Good,N/A
962,12,740138,1,3,1,200,0,2,89,0,LOFTON CREEK,0,SR-200 and A1A,SR-200 / LOFTON CREEK,99.99,2.884,1,74060000,0,30374673,81341556,0,3,1,1,16,2019,4,0,36500,2021,A,26.2,0,0,0,1,1,1,1,5,1,3,21.9,A,1,5,5,2,0,0,3,0,8.2,21.9,65.8,1.8,1.8,16.3,39.5,99.99,N,0,N,0,0,8,8,7,N,3,47,3,33.7,8,4,N,5,9,8, , ,0,321,24,N,Y23,N, ,223, ,0,0,0,0, ,0, ,0,N,2, ,1,0,0,1,0,0,0,6,0,1,Y,8,63328,2043,0,N,12,G,8,8,2599.1,ST,723,30.629647,-81.570989,Good,Good
963,12,740940,1,1,1,95,0,2,89,0,US-17 (SR-5),0,I-95 SB (SR-9),I-95 SB / US-17,99.99,15.419,1,74160000,0,30424085,81401799,1,3,1,1,1,1968,4,5,28250,2021,6,24.2,0,32,0,1,1,1,1,5,N,0,0,A,1,4,5,2,0,0,7,0,19.5,19.2,120.1,0,0,19.5,20.3,99.99,H,6.27,H,3.7,1.8,7,7,N,N,1,59.8,1,36.2,7,5,6,5,N,8, , ,0,122,24,N,N,N, , , ,0,0,0,0, ,0, ,1,L,1, ,1,0,1992,1,0,0,0,18,1, ,Y,N,49014,2043,0,N,12,G,7,7,2438.03,MM,303,30.711458,-81.671619,Good,Good
964,12,744001,1,4,0,0,0,2,89,0,ST. MARYS RIVER,0,STOKES ROAD,0.7 MI WEST OF CR 121,99.99,0,0,74000026,0,30230605,82020901,33,3,2,2,9,1978,1,0,110,2022,0,3,0,0,0,1,0,0,0,5,0,0,0,A,1,5,5,1,0,0,8,0,4,7.9,63.4,0,0,4,4.9,99.99,N,0,N,0,0,6,4,4,N,3,28.4,3,21.9,4,2,N,5,8,7,31,1,72.9,622,24,N,Y12,Y12, ,622,622,1097,110,1645,0,134,0,4990040,0,N,3, ,0,0,0,2,6,0,0,10,0, ,Y,U,191,2042,0,N,12,P,6,4,310.66,AM,1202,30.384911,-82.035811,Poor,Fair
965,12,744006,1,4,0,0,0,2,89,0,LITTLE MILLS CREEK,0,HILL ROAD,0.1 MI N OF ROBERTS RD,99.99,0.2,0,74000027,0,30344040,81501320,199,3,2,2,9,1931,2,0,31,2022,0,4.5,0,40,0,0,0,0,0,3,0,0,0,P,1,5,7,1,0,0,2,0,6.9,6.1,12.2,0.1,0.1,6.9,7.3,99.99,N,0,N,0,0,6,5,6,N,2,71.6,2,52.7,5,5,N,5,6,6,34,1,9.1,622,24,N,N,N, , , ,18,2,22,0, ,0, ,0,N,2, ,0,0,1982,8,0,0,0,0,0, ,Y,3,54,2042,0,N,12,F,6,5,89.06,AM,1202,30.577906,-81.837022,Fair,Fair
966,12,744007,1,4,1,0,0,2,89,0,MILLS CREEK,0,MUSSEL WHITE ROAD,3.7 MI NORTHEAST OF US 1,99.99,5.869,0,74000007,0,30375213,81473763,14,3,2,2,7,1931,2,0,1300,2022,0,5.6,0,0,0,0,0,0,0,3,0,0,0,P,1,5,1,1,0,0,5,0,7.3,6.1,30.5,0.2,0.2,7.3,7.9,99.99,N,0,N,0,0,6,6,7,N,3,16.7,3,12.7,4,4,N,0,8,8,34,1,30.5,622,24,N,Y24,Y12, ,622,622,18,2,150,0, ,0, ,0,N,2, ,0,0,1962,1,0,0,0,5,0, ,Y,U,2256,2042,0,N,12,F,6,6,240.95,AM,1202,30.631178,-81.793772,Fair,Fair
967,12,744010,1,4,1,0,0,2,89,0,CUSHING CREEK,0,STRATTON ROAD,0.2 MI EAST OF SR 200,99.99,0.409,0,74000029,0,30340640,81491600,2,3,2,2,19,1931,2,0,101,2022,A,5.7,0,0,0,0,0,1,0,5,0,0,0,P,1,5,5,1,0,0,4,0,6.1,6.1,24.4,0,0,6.1,7,99.99,N,0,N,0,0,5,5,6,N,3,30,3,18.6,5,4,N,5,8,8,31,1,32.5,622,24,N,Y24,N, ,622, ,300,30,450,0, ,0, ,0,N,2, ,0,0,1977,2,6,0,0,10,0, ,Y,U,175,2042,0,N,12,F,5,5,170.8,AM,503,30.568169,-81.820964,Fair,Fair
968,12,744011,1,4,1,0,0,2,89,0,LITTLE ST MARY RIVER,0,LESSIE ROAD,0.8 MI NORTH OF CR 108,30.18,1.159,0,74000015,0,30423300,81463700,2,3,2,2,8,2011,2,0,300,2021,A,6.7,0,0,0,1,1,1,1,5,0,0,0,A,1,5,2,1,0,0,8,0,12.2,9.8,73.2,0,0,12.2,13.1,99.99,N,0,N,0,0,8,8,7,N,3,50,3,38.6,8,9,N,5,8,8, , ,0,621,24,N,Y24,N, ,621, ,0,0,0,0, , , ,0,N,2, ,0,0,0,1,0,0,0,6,0, ,Y,8,521,2042,0,N,12,G,8,8,958.92,ST,723,30.709167,-81.776944,Good,Good
969,12,744303,1,4,0,0,0,2,89,0,SISTER CREEK,0,CRANDALL ROAD,0.4 MI NORTHEAST OF US 17,99.99,2.923,0,74000025,0,30403540,81381500,199,3,2,2,9,1973,2,0,51,2022,0,6.7,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,0,12,0,6.7,2.1,33.1,0,0,0,0,99.99,N,0,N,0,0,N,N,5,5,1,99.9,1,99.9,5,N,N,5,8,8, , ,0,622,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,N,N,N,N,0,0, ,Y,8,88,2042,0,N,12,F,N,5,221.77,MM,603,30.676464,-81.637283,Fair,N/A
970,12,744304,1,4,0,0,0,2,89,0,MCQUEEN SWAMP,0,CRANDALL ROAD,0.2 MI NORTHEAST OF US 17,99.99,0.348,0,74000025,0,30402640,81382050,199,3,2,2,9,1973,2,0,51,2022,0,8.2,0,0,0,N,N,N,N,5,0,0,0,A,1,5,3,19,0,0,3,0,8.2,2.1,7.4,0,0,0,0,99.99,N,0,N,0,0,N,N,4,4,3,36.3,3,23.5,4,N,N,5,8,7, , ,0,622,24,N,N,Y12, , ,622,0,0,0,0, ,0, ,0,N,2, ,0,0,0,N,N,N,N,0,0, ,Y,8,88,2042,0,N,12,P,N,4,60.68,MM,603,30.673911,-81.639106,Poor,N/A
971,12,744308,1,4,1,0,0,2,89,0,SPELL SWAMP,0,MIDDLE ROAD,5.1 MILES NORTH OF US 1,99.99,8.251,0,74000007,0,30390400,81471900,5,3,2,2,7,1976,2,0,900,2022,0,6.1,0,0,0,N,N,0,1,5,0,0,0,A,1,5,3,19,0,0,10,0,7.9,2.4,24,0,0,0,0,99.99,N,0,N,0,0,N,N,7,6,3,99.9,3,64,6,N,N,5,8,8, , ,0,622,24,N,N,N, , , ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,N,N,N,N,4,0, ,Y,8,1562,2042,0,N,12,F,N,6,146.4,AM,1202,30.65105,-81.788611,Fair,N/A
972,12,744310,1,4,1,0,0,2,89,0,LITTLE ST MARYS RIVER,0,MURRHEE ROAD,2.1 MI NORTHEAST OF US 1,99.99,3.375,0,74000024,0,30443600,81551300,1,3,2,2,9,1998,2,0,1451,2022,6,7.3,0,0,0,1,0,1,1,5,N,0,0,A,1,5,2,1,0,0,3,0,12.6,10.2,30.5,0,0,12.6,13.7,99.99,N,0,N,0,0,7,7,6,N,3,52.3,3,40.2,7,7,N,5,9,8, , ,0,622,24,N,Y24,N, ,622, ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,1,0,0,0,5,0, ,Y,5,2517,2042,0,N,12,G,7,7,417.85,AM,1202,30.743133,-81.920383,Good,Good
973,12,744311,1,4,1,0,0,2,89,0,BRANCH OF THOMAS CREEK,0,FORD ROAD,2.2 MI EAST OF US 301,99.99,3.536,0,74000002,0,30260960,81530520,10,3,2,2,8,1995,2,0,1100,2022,0,6.2,0,0,0,N,N,1,1,5,0,0,0,A,1,5,1,19,0,0,3,0,9.6,2.7,9.1,0,0,0,0,99.99,N,0,N,0,0,N,N,6,6,3,99.9,3,65.3,6,N,N,5,7,8, , ,0,622,24,N,Y24,N, ,622, ,0,0,0,0, ,0, ,0,N,2, ,0,0,0,N,N,N,N,4,0, ,Y,8,1909,2042,0,N,12,F,N,6,56.42,MM,603,30.435944,-81.885478,Fair,N/A
